Entity properties name,Variable DCID,Variable observation date,Variable observation value,Variable properties name,Smoothed_Value
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-15,12,Air Quality Index,11.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-16,22,Air Quality Index,13.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-17,12,Air Quality Index,13.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-18,18,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-19,19,Air Quality Index,16
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-21,6,Air Quality Index,16.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-22,14,Air Quality Index,17.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-23,21,Air Quality Index,16.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-24,25,Air Quality Index,15.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-25,17,Air Quality Index,16.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-26,15,Air Quality Index,15
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-27,12,Air Quality Index,13
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-28,10,Air Quality Index,10
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-29,5,Air Quality Index,8.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-09-30,7,Air Quality Index,7.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-01,4,Air Quality Index,6.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-02,6,Air Quality Index,5.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-03,6,Air Quality Index,5.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-04,5,Air Quality Index,5.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-05,6,Air Quality Index,5.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-06,6,Air Quality Index,4.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-07,4,Air Quality Index,4.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-08,3,Air Quality Index,4.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-09,4,Air Quality Index,4.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-10,6,Air Quality Index,4.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-11,4,Air Quality Index,6.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-12,5,Air Quality Index,9.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-13,6,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-14,19,Air Quality Index,12.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-15,25,Air Quality Index,12.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-16,21,Air Quality Index,12.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-17,8,Air Quality Index,13.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-18,6,Air Quality Index,11.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-19,3,Air Quality Index,9.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-20,12,Air Quality Index,8.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-21,8,Air Quality Index,8.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-22,6,Air Quality Index,7.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-23,18,Air Quality Index,9.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-24,4,Air Quality Index,9.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-25,4,Air Quality Index,10.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-26,12,Air Quality Index,15
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-27,13,Air Quality Index,18.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-28,18,Air Quality Index,25.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-29,36,Air Quality Index,30.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-30,45,Air Quality Index,30
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-10-31,51,Air Quality Index,29.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-01,36,Air Quality Index,28.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-02,11,Air Quality Index,26.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-03,8,Air Quality Index,23
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-04,13,Air Quality Index,17
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-05,20,Air Quality Index,13.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-06,22,Air Quality Index,17.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-07,9,Air Quality Index,20.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-08,14,Air Quality Index,22
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-09,37,Air Quality Index,21.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-10,28,Air Quality Index,20
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-11,24,Air Quality Index,21.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-12,17,Air Quality Index,22.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-13,11,Air Quality Index,17.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-14,19,Air Quality Index,15.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-15,19,Air Quality Index,14.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-16,5,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-17,12,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-18,19,Air Quality Index,14.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-19,18,Air Quality Index,13.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-20,11,Air Quality Index,14.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-21,16,Air Quality Index,15.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-22,14,Air Quality Index,15.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-23,14,Air Quality Index,17.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-24,17,Air Quality Index,20.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-25,18,Air Quality Index,25.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-26,31,Air Quality Index,30.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-27,32,Air Quality Index,34.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-28,52,Air Quality Index,33.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-29,48,Air Quality Index,33.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-11-30,43,Air Quality Index,35.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-01,13,Air Quality Index,35.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-02,17,Air Quality Index,31.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-03,44,Air Quality Index,33.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-04,31,Air Quality Index,36.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-05,26,Air Quality Index,42.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-06,60,Air Quality Index,46.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-07,66,Air Quality Index,42.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-08,51,Air Quality Index,41.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-09,46,Air Quality Index,43.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-10,19,Air Quality Index,41.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-11,21,Air Quality Index,37.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-12,43,Air Quality Index,36.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-13,44,Air Quality Index,33.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-14,37,Air Quality Index,34.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-15,43,Air Quality Index,34.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-16,28,Air Quality Index,29.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-17,27,Air Quality Index,25.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-18,21,Air Quality Index,21.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-19,8,Air Quality Index,16.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-20,12,Air Quality Index,13.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-21,10,Air Quality Index,11.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-22,8,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-23,8,Air Quality Index,8.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-24,15,Air Quality Index,8.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-25,5,Air Quality Index,10
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-26,4,Air Quality Index,11
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-27,11,Air Quality Index,12.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-28,19,Air Quality Index,12.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-29,15,Air Quality Index,15.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-30,19,Air Quality Index,17.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1995-12-31,17,Air Quality Index,21.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-01,21,Air Quality Index,26
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-02,22,Air Quality Index,27.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-03,38,Air Quality Index,27.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-04,50,Air Quality Index,25.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-05,27,Air Quality Index,23.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-06,16,Air Quality Index,20.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-07,7,Air Quality Index,16.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-08,5,Air Quality Index,9.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-09,2,Air Quality Index,7
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-10,6,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-11,6,Air Quality Index,20.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-12,7,Air Quality Index,28.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-13,53,Air Quality Index,37.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-14,65,Air Quality Index,45.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-15,62,Air Quality Index,52.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-16,63,Air Quality Index,60.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-17,60,Air Quality Index,62.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-18,60,Air Quality Index,61.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-19,60,Air Quality Index,59.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-20,66,Air Quality Index,56
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-21,58,Air Quality Index,54.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-22,51,Air Quality Index,53.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-23,37,Air Quality Index,52.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-24,49,Air Quality Index,49.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-25,53,Air Quality Index,50.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-26,53,Air Quality Index,50.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-27,47,Air Quality Index,54
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-28,61,Air Quality Index,54.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-29,56,Air Quality Index,55.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-30,59,Air Quality Index,53.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-01-31,55,Air Quality Index,50.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-01,55,Air Quality Index,42.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-02,44,Air Quality Index,35.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-03,25,Air Quality Index,27.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-05,6,Air Quality Index,21.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-06,6,Air Quality Index,13.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-07,3,Air Quality Index,7.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-08,9,Air Quality Index,5.14285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-09,3,Air Quality Index,6
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-10,3,Air Quality Index,6.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-11,6,Air Quality Index,7.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-12,12,Air Quality Index,7.57142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-13,12,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-14,9,Air Quality Index,10.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-15,8,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-16,16,Air Quality Index,11.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-17,13,Air Quality Index,11
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-18,16,Air Quality Index,11.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-19,8,Air Quality Index,12.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-20,7,Air Quality Index,11.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-21,15,Air Quality Index,13.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-22,10,Air Quality Index,14.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-23,10,Air Quality Index,16.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-24,30,Air Quality Index,20.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-25,24,Air Quality Index,22.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-26,19,Air Quality Index,25.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-27,34,Air Quality Index,27
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-28,32,Air Quality Index,24.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-02-29,32,Air Quality Index,25.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-03-01,18,Air Quality Index,30
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-03-02,10,Air Quality Index,27
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-03-03,31,Air Quality Index,24.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-03-04,53,Air Quality Index,25
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-03-05,13,Air Quality Index,27.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-03-06,12,Air Quality Index,26.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-03-07,38,Air Quality Index,22.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,1996-03-08,33,Air Quality Index,15.7142857142857
